typhoon	0	337	Shoot'em Up	uta_Typhoon_1988_Imagine_4375	Typhoon
wanderer	0	337	Shoot'em Up	Wanderer_1989_Elite_cr_DCS	Wanderer
zuul	0	337	Shoot'em Up	Zuul_1988_CP_Verlag_cr_Genesis_Project_Fire_Eagle_USA	Zuul
martianmonsters	0	337	Shoot'em Up	d64_Martian_Monsters_The_1985_Ahoy-Ion_International	The Martian Monsters
misterovillamartini	0	337	Adventure	d64_Mistero_a_Villa_Martini_19xx_-	Mistero a Villa Martini
professionalloderunner	0	337	Arcade	d64_Professional_Lode_Runner_1985_Dodosoft	Professional Lode Runner
questofkings	0	337	Adventure	d64_Quest_of_Kings_1990_Howard_Feldman	Quest of Kings
questprobe2	0	337	Adventure	d64_Questprobe_2_Spiderman_1984_Adventure_International	Questprobe 2: Spiderman
rabbitpie	0	337	Arcade	d64_Rabbit_Pie_19xx_Illusion	Rabbit Pie
sfiwrestling2	0	337	Sports	d64_SFI_Wrestling_2_19xx_The_Skull	SFI Wrestling 2
sarbo	0	337	Shoot'em Up	d64_Sarbo_19xx_Mark_L._Fletcher_Created_with_GKG	Sarbo
tag	0	337	Arcade	d64_Tag_1985_RUN-CW_Communications	Tag
uno	0	337	Cards	d64_Uno_19xx_The_Computer_Triangle	Uno
105	0	336	Cards	105_2005-12-30_Tropyx	105
aircop2000	0	336	Shoot'em Up	Aircop_2000_1990_CP_Verlag_cr_Nova	Aircop 2000
arenafootball	0	336	Sports	Arena_Football_1988_Chris_R._Bickford_III	Arena Football
blox	0	336	Brain	Blox_1992_Magna_Media	Blox
chessmaster2100	0	336	Board Game	Chessmaster_2100_The_1988_Software_Toolworks_cr_ATG	Chessmaster 2100, The
defcon5	0	336	Strategy	Defcon_5_1987_Cosmi_Side_B_cr_UCF	Defcon 5
gameofscramble	0	336	Brain	Game_of_Scramble_The_1989_RUN-IDG_Communications	The Game of Scramble
gameoftrivia	0	336	Educational	Game_of_Trivia_The_1983_Cymbal_Software	Game of Trivia, The
paratroopers	0	336	Shoot'em Up	d64_Paratroopers_1983_Rabbit_Software_h_REM	Paratroopers
projektprometheus	0	336	Adventure	Projekt_Prometheus_19xx_-_cr_Extreme	Projekt Prometheus
retrograde	0	336	Shoot'em Up	Retrograde_1989_Thalamus_Side_A_cr_RLX	Retrograde
rudirat	0	336	Arcade	d64_Rudi_the_Rat_1986_Input_64_de	Rudi the Rat
supernova	0	336	Brain	Supernova_1988-03-30_Omega_8	Supernova
system15000	0	336	Strategy	System_15000_1984_Craig_Communications	System 15000
toadaway	0	336	Arcade	Toad_Away_1996_JF_Publishing_cr_TBT_f_NTSC-PAL	Toad Away
turnabout	0	336	Arcade	d64_Turnabout_1985_Compute	Turnabout
magicflipper	0	336	Arcade	d64_Magic_Flipper_19xx_Load_n_Run_es	Magic Flipper
murderatosbournecastle	0	336	Strategy	d64_Murder_at_Osbourne_Castle_The_1983_The_Guild_Adventure_Software	The Murder at Osbourne Castle
nowyouseeit	0	336	Arcade	d64_Now_You_See_It_1988_RUN-IDG_Communications	Now You See It
seacommand	0	336	Shoot'em Up	d64_Sea_Command_Air_Command_II_1993_Binary_Zone_PD	Sea Command: Air Command II
thrusta	0	336	Arcade	d64_Thrusta_19xx_Software_Projects	Thrusta
vegetron	0	336	Shoot'em Up	d64_Vegetron_1988_Edicola-Super_Game_2000_it	Vegetron
9mensmorris	0	335	Board Game	9_Mens_Morris_1996_Loadstar_Docs	9 Men's Morris
arachnophobia	0	335	Arcade	Arachnophobia_198x_Amblin_Entertainment_cr_F4CG_t_3_F4CG	Arachnophobia
aroundworldflightofameliaearhart	0	335	Adventure	Around_the_World_Flight_of_Amelia_Earhart_1986_Microsoft_Press	Around the World Flight of Amelia Earhart
blacktower	0	335	Adventure	Black_Tower_The_19xx_-	Black Tower, The
boingmaster	0	335	Arcade	Boingmaster_1991_Markt_Technik_cr_LXT_t_LXT	Boingmaster
castleraid	0	335	Arcade	Castle_Raid_1983_AID	Castle Raid!
chaosinspace	0	335	Shoot'em Up	Chaos_in_Space_1988_Commodore_Disc	Chaos in Space
chopper	0	335	Shoot'em Up	Chopper_1985_Thorn_Emi	Chopper
loneranger	0	335	Adventure	Lone_Ranger_The_19xx_The_Guild_Adventure_Software	The Lone Ranger
mrmephisto	0	335	Arcade	Mr._Mephisto_1984_Euro-Byte_cr_Anft	Mr. Mephisto
murderonatlantic	0	335	Strategy	d64_Murder_on_the_Atlantic_1987_Infogrames	Murder on the Atlantic
smashout	0	335	Arcade	Smash_Out_1991_Trade_Mark_cr_Massive	Smash Out
spacewarrior	0	335	Shoot'em Up	d64_Space_Warrior_1988_CP_Verlag	Space Warrior
steeplechase	0	335	Sports	d64_Steeple_Chase_1987_Ahoy-Ion_International	Steeple Chase
trashman	0	335	Arcade	d64_Trashman_1984_New_Generation_Software	Trashman
mars	0	335	Adventure	d64_Mars_1985_Ariolasoft_de_Side_A	Mars
abwehr	0	334	Shoot'em Up	Abwehr_1985_Sonnenverlag_de	Abwehr
balloonbomber	0	334	Shoot'em Up	Balloon_Bomber_19xx_Carl_Muller	Balloon Bomber
bikehike	0	334	Brain	Bike_Hike_1985_Learning_Technologies	Bike Hike
castleofspirits	0	334	Adventure	Castle_of_Spirits_1988_Loadstar	Castle of Spirits
computersquares	0	334	Educational	Computer_Squares_1987_Viking_Technologies_cr_SRG	Computer Squares
dwfsuperheroesofwrestling	0	334	Sports	DWF_Superheroes_of_Wrestling_19xx_DarkStorm	DWF Superheroes of Wrestling
digitaltangram	0	334	Brain	Digital_Tangram_1990_CP_Verlag_cr_ACC	Digital Tangram
dogfight2187	0	334	Shoot'em Up	Dogfight_2187_1987_Starlight_Software_de	Dogfight 2187
felixinfactory	0	334	Arcade	Felix_in_the_Factory_1984_Micro_Power	Felix in the Factory
flashgordon	0	334	Arcade	uta_Flash_Gordon_1986_Mastertronic_Added_Dimension_2597	Flash Gordon
graemesounesssoccermanager	0	334	Sports	Graeme_Souness_Soccer_Manager_1992_Zeppelin_Games_cr_Mayhem	Graeme Souness Soccer Manager
handofdoom	0	334	Shoot'em Up	Hand_of_Doom_The_1999_Tomi_Malinen	The Hand of Doom
junofirst	0	334	Shoot'em Up	Juno_First_1984_Datasoft_cr_Nova_Cracking_Group	Juno First
limesnapoleon	0	334	Arcade	Limes_Napoleon_1989_EAS_Software	Limes + Napoleon
migalleyace	0	334	Simulation	uta_Mig_Alley_Ace_1985_U.S._Gold_1043	Mig Alley Ace
reflexbowlingalley	0	334	Arcade	d64_Reflex_Bowling_Alley_1984_Interface_Publications	Reflex Bowling Alley
surfmania	0	334	Sports	d64_Surfmania_19xx_Soft_Control	Surfmania
timlovescricket	0	334	Sports	d64_Tim_Loves_Cricket_1985_Peaksoft	Tim Love's Cricket
xerxes	0	334	Cards	d64_Xerxes_2000_Loadstar	Xerxes
4thandinchesseasonmaker	0	333	Sports	4th_Inches_Seasonmaker_1989_Omen	4th & Inches Seasonmaker
ade	0	333	Arcade	ADE_19xx_-_it	ADE
adonis	0	333	Shoot'em Up	Adonis_1987_Wicked_Software	Adonis
aktenzeichen1014	0	333	Adventure	Aktenzeichen_X-14_1986_Eurogold_de	Aktenzeichen X-14
alice	0	333	Adventure	Alice_1986_K._Priestley	Alice
alienbrood	0	333	Shoot'em Up	Alien_Brood_1983_Jim_Summers	Alien Brood
blockbusters	0	333	Educational	uta_Blockbusters_1984_Macsen_Software_6218	Blockbusters
buddybubble	0	333	Arcade	Buddy_Bubble_1986_Eurogold_cr_Trianon	Buddy Bubble
flakcommander	0	333	Shoot'em Up	Flak-Commander_19xx_-_de	Flak-Commander
fuelingstation	0	333	Arcade	Fueling_Station_1987_Ahoy-Ion_International	Fueling Station
homerunderby	0	333	Sports	Home_Run_Derby_1985_RUN-CW_Communications	Home Run Derby
internationalrugbysimulator	0	333	Sports	International_Rugby_Simulator_1988_Codemasters_cr_IkariFBI	International Rugby Simulator
magic	0	333	Shoot'em Up	c64_magic	magic
miner	0	333	Arcade	d64_Miner_1980_Cursor_Magazine	Miner!
oracle2	0	333	Brain	Oracle_2_1994_Art_Project_cr_LXT_t_2_LXT	Oracle 2
remember	0	333	Brain	Remember-_1988-11-07_Genesis_Project	Remember
saigon	0	333	Shoot'em Up	Saigon_1988_Danish_Broadcasting_System	Saigon
topsecret	0	333	Adventure	d64_Top_Secret_1987_Frank_Kristen_de	Top Secret
triangulation	0	333	Brain	Triangulation_1990_Loadstar	Triangulation
gumball	0	333	Brain	d64_Gumball_1983_Broderbund	Gumball
marienbad	0	333	Gambling	d64_Marienbad_1988_Loadstar	Marienbad
mattelclassicfootball	0	333	Sports	d64_Mattel_Classic_Football_2001_The_Skull	Mattel Classic Football
medievaladventure	0	333	Adventure	d64_Medieval_Adventure_19xx_The_Guild_Adventure_Software	Medieval Adventure
miljoonakeikka	0	333	Adventure	d64_Miljoonakeikka_1989_TF_Software_FI	Miljoonakeikka
planetoids	0	333	Shoot'em Up	d64_Planetoids_19xx_Mark_L._Fletcher_Created_with_GKG	Planetoids
puzzlepage121	0	333	Brain	d64_Puzzle_Page_121_The_1994_Loadstar	The Puzzle Page #121
rabbittrap	0	333	Arcade	d64_Rabbit_Trap_1983_Interface_Publications	Rabbit Trap
ralli	0	333	Racing	d64_Ralli_19xx_Tomi_Malinen_FI_PD	Ralli
alcapone	0	332	Shoot'em Up	Al_Capone_198x_Danish_Broadcasting_System	Al Capone
calhoonscheckerchallenge	0	332	Brain	Calhoons_Checker_Challenge_1993_Loadstar	Calhoon's Checker Challenge
candybandit	0	332	Arcade	Candy_Bandit_1983_TF_Software	Candy Bandit
celluloid	0	332	Arcade	Celluloid_1990_CP_Verlag_cr_Bloods	Celluloid
chammurapi	0	332	Strategy	Chammurapi_King_of_Babylon_19xx_-	Chammurapi: King of Babylon
coandco	0	332	Arcade	Co_Co_1985_Radarsoft	Co & Co
codehunter	0	332	Arcade	Codehunter_1988_CBARTC_cr_Ikari	Codehunter
decstone	0	332	Arcade	Decstone_1991_Logo_Software_cr_TSM_t_2_X	Decstone
dragonhawk	0	332	Arcade	Dragon_Hawk_1983_United_Microware	Dragon Hawk
dumper	0	332	Arcade	Dumper_1984_Melbourne_House	Dumper
geldloper	0	332	Arcade	Geld_Loper_1983_Brookfield_Software_nl	Geld Loper
hangover	0	332	Adventure	c64_Hangover	Hangover
levelshock	0	332	Arcade	Level_Shock_1987_Maurizio_DellAbate_it	Level Shock
pedro	0	332	Arcade	d64_Pedro_1984_Imagine_Software	Pedro
slither	0	332	Arcade	d64_Slither_1985_Ahoy-Ion_International	Slither
starray	0	332	Shoot'em Up	uta_StarRay_1988_Logotron_2776	StarRay
welcometohell	0	332	Shoot'em Up	Welcome_to_Hell_1991_Demon_Demos	Welcome to Hell
adventureconstructionset	0	332	Adventure	d64_Adventure_Construction_Set_1984_Electronic_Arts_Side_A	Adventure Construction Set
touchdownfootball	0	332	Sports	d64_Touchdown_Football_1986_Electronic_Arts	Touchdown Football
amazingadventure	0	331	Adventure	Amazing_Adventure_1991_The_Guild_Adventure_Software	Amazing Adventure
amissville	0	331	Adventure	Amissville_2002_Schmidl_G._Disk_1_of_2	Amissville
blueangels	0	331	Simulation	Blue_Angels_1990_Accolade_cr_ATC_Dominators	Blue Angels
bluemule	0	331	Cards	Blue_Mule_19xx_Loadstar	Blue Mule
bonanzabrothers	0	331	Arcade	uta_Bonanza_Bros_1992_U.S._Gold_1123	Bonanza Bros
boozecruise	0	331	Shoot'em Up	Booze_Cruise_2006_TND_cr_Crypt	Booze Cruise
bundeskanzler	0	331	Strategy	Bundeskanzler_1983_DTB_Software_Berlin_de	Bundeskanzler
colossusbridge4	0	331	Cards	Colossus_Bridge_4_1987_CDS_Microsystems	Colossus Bridge 4
cybermineadventure	0	331	Adventure	Cybermine_Adventure_1996_Loadstar	Cybermine Adventure
dalekattack	0	331	Shoot'em Up	Dalek_Attack_1992_Admiral_Software_cr_Legend_t_2_Legend	Dalek Attack
doubledragon3	0	331	Arcade	Double_Dragon_3_The_Rosetta_Stone_1991_Sales_Curve	Double Dragon 3: The Rosetta Stone
fernsehsender	0	331	Strategy	Fernseh-Sender_1994_CP_Verlag_de	Fernseh-Sender!
firefight	0	331	Arcade	Fire_Fight_19xx_-	Fire Fight!
galaxyterror	0	331	Shoot'em Up	Galaxy-Terror_19xx_-	Galaxy-Terror
halloweenpolice	0	331	Shoot'em Up	Halloween_Police_1996_Binary_Zone_PD	Halloween Police
hockey64	0	331	Sports	Hockey_64_19xx_Creative_Computing	Hockey 64
megamania64	0	331	Shoot'em Up	d64_Megamania_64_2002_Padua	Megamania 64
metranaut	0	331	Arcade	Metranaut_19xx_Dave_Broadhurst_cr_TWA	Metranaut
rampart	0	331	Strategy	Rampart_1992_Domark_cr_LegendTSM	Rampart
skull	0	331	Arcade	d64_Skull_1984_Games_Machine	Skull
supercars	0	331	Racing	Super_Cars_1991_Gremlin_Graphics_cr_Chromance	Super Cars
supersnakesimulator	0	331	Arcade	d64_Super_Snake_Simulator_1988_M._Chip_Software	Super Snake Simulator
soccerdirector	0	331	Sports	d64_Soccer_Director_19xx_GTI_Software	Soccer Director
spacetrading	0	331	Strategy	d64_Space_Trading_1984_Vril_de	Space Trading
ultimateevent	0	331	Arcade	d64_Ultimate_Event_The_1991_Michael_Oltmanns_h_TBTBurp	The Ultimate Event
500ccmotomanager	0	330	Racing	500cc_Motomanager_1991_Simulmondo_cr_Xfactor	500cc Motomanager
aardvark	0	330	Arcade	uta_Aardvark_1986_Bug-Byte_7971	Aardvark
breakfast	0	330	Arcade	Break-Fast_1988_Commodore_Magazine	Break-Fast
computerkran	0	330		Computer-Kran_19xx_Europa_Computer_Club_de	Computer-Kran!
coryawarriorsage	0	330	Adventure	Corya_the_Warrior-Sage_1993_The_Guild_Adventure_Software	Corya the Warrior-Sage
doublesolitaire	0	330	Cards	Double_Solitaire_1992_Mike_Pugliese_Garry_Stewart_Bob_Burns	Double Solitaire
downhill	0	330	Sports	Downhill_Ski_Jump_1984_Cascade_Games	Downhill: Ski Jump
funstuffpinball	0	330	Arcade	Fun-Stuff_Pinball_19xx_-_Created_with_PCS	Fun-Stuff Pinball
goudmijn	0	330	Arcade	Goudmijn_19xx_Svens_Software_nl	Goudmijn
kickout	0	330	Arcade	Kickout_1991_Markt_Technik	Kickout
killerpiller	0	330	Shoot'em Up	Killer_Piller_1983_Castle_Software	Killer Piller
knaxcomputerspieldas	0	330	Arcade	Knax_Computerspiel_Das_19xx_Ingmar_Weigel_cr_RSI	Knax Computerspiel, Das
leopard	0	330	Shoot'em Up	Leopard_19xx_-_it	Leopard
metalwarrior	0	330	Adventure	d64_Metal_Warrior_v1.2_1999_Electric_Harem	Metal Warrior v1.2
narcopolice	0	330	Shoot'em Up	Narco_Police_1991_Dinamic_Software_cr_DMXFace	Narco Police
ouch	0	330	Shoot'em Up	Ouch_2000_Mirage_Designs_FW_cr_ONS	Ouch!
robbo	0	330	Arcade	Robbo_1993_LK_Avalon_pl_cr_GL	Robbo
scheresteinpapier	0	330	Brain	Schere_Stein_Papier_1992_CP_Verlag_cr_Nirvana	Schere Stein Papier
shocker	0	330	Arcade	Shocker_1987_Systems_Editoriale_cr_Energy	Shocker
notecrafter	0	330	Brain	d64_Notecrafter_1984_Compute	Notecrafter
piratecove	0	330	Adventure	d64_Pirate_Cove_1986_Compute	Pirate Cove
swordofkopru	0	330	Adventure	d64_Sword_of_Kopru_19xx_Commodore	Sword of Kopru
test	0	330	Educational	hbdzp_test_commodore-64	Test: Commodore 64
tombofset	0	330	Arcade	d64_Tomb_of_Set_19xx_-_h_ASS	Tomb of Set
atom10	0	329	Brain	Atom_X_1991_Markt_Technik	Atom X
battledroidz	0	329	Shoot'em Up	Battle_Droidz_1987_Datasoft_cr_TS	Battle Droidz
dipdiver	0	329	Arcade	Dip_Diver_1991_Your_Commodore_cr_Force	Dip Diver
gokartsimulator	0	329	Racing	Go-Kart_Simulator_1989_Zeppelin_Games_cr_Titan	Go Kart Simulator
lethal	0	329	Arcade	Lethal_1988_Alternative_Software	Lethal
livingstone1presume	0	329	Arcade	Livingstone_I_Presume_1987_Alligata_Software_cr_The_Illusion	Livingstone, I Presume
meanmachine	0	329	Racing	uta_Mean_Machine_19xx_Codemasters_6543	Mean Machine
starfox	0	329	Shoot'em Up	Starfox_1987_Ariolasoft_cr_Fairlight_Abyss	Starfox
spitball	0	329	Shoot'em Up	d64_Spitball_1983_Creative_Software	Spitball
striketeam	0	329	Shoot'em Up	d64_Strike_Team_1995_Binary_Zone_PD_h_Mayhem	Strike Team
17und04	0	328	Cards	17_und_04_1987_Commodore_Disc_de	17 und 04
3ineinerreihe	0	328	Brain	3_in_einer_Reihe_1995_Tiger-Crew-Disk_de_PD	3 in einer Reihe
aceharrier	0	328	Shoot'em Up	Ace_Harrier_1986_-	Ace Harrier
addiocharlie	0	328	Arcade	Addio_Charlie_1984_Paper_Soft_it	Addio Charlie!
airattack	0	328	Shoot'em Up	Air_Attack_19xx_-	Air Attack
assaultonmemoryalpha	0	328	Adventure	Assault_on_Memory_Alpha_1983_Soft_64	Assault on Memory Alpha
attaccoufo	0	328	Shoot'em Up	Attacco_UFO_1986_Pubblirome_it	Attacco UFO
ballonjagd	0	328	Arcade	Ballonjagd_1984_Input_64_de	Ballonjagd
ballyhoo	0	328	Adventure	Ballyhoo_1985_Infocom_Z64_Part_1-4	Ballyhoo
belosero	0	328	Board Game	Bel_Osero_1986_Bell_Soft	Bel Osero
boulderdashgame2	0	328	Arcade	Boulder_Dash_Game_2_19xx_Peter_Liepa_Mr._Nobody	Boulder Dash Game 2
camelot	0	328	Adventure	Camelot_The_Dreamland_19xx_Dorothy_Millard	Camelot: The Dreamland
classicadventure	0	328	Adventure	Classic_Adventure_1984_Melbourne_House	Classic Adventure
cryptochallenge	0	328	Brain	Crypto_Challenge_1997_Loadstar	Crypto Challenge
dangeradventureratwork	0	328	Adventure	Danger_Adventurer_at_Work_1991_The_Guild_Adventure_Software	Danger! Adventurer at Work!
designasaurus	0	328	Educational	Designasaurus_1988_Designware_Side_A	Designasaurus
doubleheader	0	328	Arcade	Double_Header_19xx_-_cr_ASS_Created_with_PCS	Double Header
kidnapped	0	328	Adventure	Kidnapped_1989_RUN-IDG_Communications_h_ASS	Kidnapped
rouedelafortunela	0	328	Educational	Roue_de_la_Fortune_La_1987_-_fr_cr_Le_Trio	Roue de la Fortune, La
tiffany	0	328	Gambling	Tiffany_1991_CP_Verlag_cr_Role	Tiffany
willowisp	0	328	Adventure	d64_Will_o_the_Wisp_1984_The_Guild_Adventure_Software	Will 'o the Wisp
megaparatrooper	0	328	Shoot'em Up	d64_Mega_Paratrooper_1990_CP_Verlag_de	Mega Paratrooper
sittingtarget	0	328	Shoot'em Up	d64_Sitting_Target_1984_Cascade_Games	Sitting Target
zonesix	0	328	Arcade	d64_Zone_Six_19xx_Mantua_Soft	Zone Six
21	0	327	Cards	21_19xx_Scott_Hossner	21
adventuresystem	0	327	Adventure	Adventure_System_1985_Abacus_Software	Adventure System
baji	0	327	Board Game	Baji_19xx_Kocjan_B._de	Baji
basisotterranee	0	327	Shoot'em Up	Basi_Sotterranee_198x_Pubblirome_it	Basi Sotterranee
caveoftime	0	327	Adventure	Cave_of_Time_The_1985_Bantam_Software_cr_Seen	Cave of Time, The
championshipwrestling	0	327	Sports	uta_Championship_Wrestling_1986_U.S._Gold_2814	Championship Wrestling
dreamland	0	327	Adventure	Dreamland_1996-07_Raiders_of_the_Lost_Empire	Dreamland
duet	0	327	Shoot'em Up	Duet_19xx_Street_Games	Duet
et	0	327	Brain	ET_1983_Tiger-Crew-Disk_de_PD	ET
epsilon4	0	327	Arcade	Epsilon_IV_1993_Loadstar_cr_TRCEMP_t_1_TRCEMP	Epsilon IV
freakout2	0	327	Arcade	Freakout_II_1995_Tiger-Crew-Disk_de_PD	Freakout II
frightmare	0	327	Shoot'em Up	uta_Frightmare_1989_Summit_6618	Frightmare
grandprix500cc	0	327	Racing	Grand_Prix_500cc_1987_Microids	Grand Prix 500cc
griglia64	0	327	Shoot'em Up	Griglia_64_1984_Systems_Editoriale_it	Griglia 64
squaresphere	0	327	Shoot'em Up	Square_Sphere_1985_-_cr_WCS_International	Square Sphere
timescanner	0	327	Arcade	Time_Scanner_1989_Activision_cr_MSC_t_MSC	Time Scanner
palobs	0	327		d64_Palobs_1987_Michael_Balle	Palobs
pieemporium	0	327	Arcade	d64_Pie_Emporium_1987_Ahoy-Ion_International	Pie Emporium
quack	0	327	Shoot'em Up	d64_Quack_19xx_Clifford_Ramshaw_Mark_Ramshaw_nl	Quack
balloonbash	0	326	Arcade	Balloon_Bash_1994_Compute	Balloon Bash
bankheist	0	326	Shoot'em Up	Bank_Heist_19xx_Jim_Green	Bank Heist
boulderdash11	0	326	Arcade	Boulder_Dash_11_1986_First_Star	Boulder Dash 11
cheeseburger	0	326	Arcade	Cheeseburger_1990_C._Grzenkowicz_cr_TBT	Cheeseburger
dungeonwarriors	0	326	Shoot'em Up	Dungeon_Warriors_1995_CP_Verlag	Dungeon Warriors
featureboutboxing	0	326	Sports	Feature_Bout_Boxing_1996_System_3	Feature Bout Boxing
frogbog	0	326	Arcade	Frog_Bog_1985_Sharedata	Frog Bog
fungus	0	326	Arcade	Fungus_1986_Players_b2	Fungus
highrisk	0	326	Board Game	High_Risk_19xx_Joe_Knapper	High Risk
houseofusher	0	326	Arcade	House_of_Usher_1984_Kingsoft_cr_Antirom	House of Usher
life	0	326	Simulation	Life_1994_Compute	Life
pairofmemory	0	326	Brain	Pair_of_Memory_1993_CP_Verlag_cr_Atlantis	Pair of Memory
policecadet	0	326	Shoot'em Up	d64_Police_Cadet_1986_Artworx_Software	Police Cadet
scenario	0	326	Strategy	Scenario_1992_Starbyte_Software_cr_RSI	Scenario
shackled	0	326	Shoot'em Up	Shackled_1986_U.S._Gold_cr_Zenith	Shackled
trapdoor	0	326	Adventure	Trap_Door_1987-06-06_German_USA-Team	Trap Door
zack	0	326	Arcade	d64_Zack_1991_Abyss_Connection	Zack
rawmaster	0	326	Shoot'em Up	d64_Raw-Master_19xx_Tomi_Blinnikka_FI	Raw-Master
skiweltcup	0	326	Sports	d64_Ski_Weltcup_1984_Ariolasoft_de_h_ASS	Ski Weltcup
starstrike	0	326	Shoot'em Up	d64_Star_Strike_1990_Compute	Star Strike
strikeforce	0	326	Shoot'em Up	d64_Strike_Force_Cobra_1986_Macmillan_Software	Strike Force: Cobra
allanborderscricket	0	325	Sports	Allan_Borders_Cricket_1993_Audiogenic_cr_SCSTRC	Allan Border's Cricket
barricade	0	325	Arcade	Barricade_1988_Ahoy-Ion_International_cr_Replay	Barricade
birdbrain	0	325	Arcade	BirdBrain_1984_Emerald_Valley_Publishing	BirdBrain
celebritysquares	0	325	Shoot'em Up	Celebrity_Squares_1988_Palace_Software	Celebrity Squares
championshipchess	0	325	Board Game	Championship_Chess_1985_Green_Valley_Publishing	Championship Chess
codebreaker	0	325	Arcade	Codebreaker_19xx_Andromeda_Software	Codebreaker
cribbagemaster	0	325	Cards	Cribbage_Master_19xx_-	Cribbage Master
dame	0	325	Board Game	Dame_1986_Input_64_de	Dame
devilswheel	0	325	Arcade	Devils_Wheel_19xx_-_cr_Computerbrains	Devil's Wheel
factory	0	325	Brain	Factory_The_1983_HesWare	The Factory
fastfire	0	325	Shoot'em Up	Fast_Fire_198x_Minter_J.	Fast Fire
flipflap	0	325	Arcade	Flip_Flap_19xx_-	Flip Flap
hilo	0	325	Cards	Hi-Lo_1986_Vings_Soft	Hi-Lo
jedsjourney	0	325	Arcade	Jeds_Journey_1991_Loadstar	Jed's Journey
kulfonwkrainiezlegodemona	0	325	Arcade	Kulfon_W_Krainie_Zlego_Demona_1993_BMB_pl_cr_VDV	Kulfon W Krainie Zlego Demona
lazermaze	0	325	Brain	Lazer_Maze_1983_Avant-Garde_Publishing	Lazer Maze
methodos	0	325	Shoot'em Up	Methodos_1993_CP_Verlag_cr_Paramount	Methodos
speed	0	325	Arcade	Speed_2003-07-26_Creators_Onslaught_Shape_Side_A	Speed
mrgino	0	325	Arcade	d64_Mr._Gino_1988_Edicola-Super_Game_2000_it	Mr. Gino
nightmarepark	0	325	Arcade	d64_Nightmare_Park_19xx_-	Nightmare Park
adventurewritingsystem	0	324	Adventure	Adventure_Writing_System_1985_Nibble_Magazine	Adventure Writing System
bike	0	324	Strategy	Bike_19xx_Brookfield_Software	Bike
catandcanary	0	324	Adventure	Cat_and_the_Canary_The_19xx_Michael_Morizio	The Cat and the Canary
colorado	0	324	Cards	Colorado_2000_Loadstar	Colorado
colossaladventure	0	324	Adventure	Colossal_Adventure_1986_Level_9_Computing_h_ASS	Colossal Adventure
cryptoquad104	0	324	Brain	Cryptoquad_104_1993_Loadstar	Cryptoquad #104
ghouls	0	324	Arcade	Ghouls_1984_Micro_Power	Ghouls
greatburgerriot	0	324	Shoot'em Up	Great_Burger_Riot_The_1987_Nationsoft_cr_Danish_Gold	Great Burger Riot, The
hyperball	0	324	Sports	Hyper_Ball_19xx_Huntington_Users	Hyper Ball
rodland	0	324	Arcade	Rodland_1991_Storm_cr_F4CG_t_4_F4CG	Rodland
secondworld	0	324	Strategy	d64_Second_World_The_1991_Magic_Bytes_de	The Second World
shiftrix	0	324		d64_Shiftrix_1991_Software_2000	Shiftrix
streethawk	0	324	Racing	Street_Hawk_1986_Ocean_cr_1001	Street Hawk
worldchampions	0	324	Sports	d64_World_Champions_1988_EJ_Software_h_RDI	World Champions
madlib	0	324	Miscellaneous	d64_Mad_Lib_1983_Pat_Tubbs_Earl_Evans	Mad Lib
quark9	0	324	Arcade	d64_Quark_IX_1983_Commodore_h_ASS	Quark IX
questofspacebeagle	0	324	Shoot'em Up	d64_Quest_of_the_Space_Beagle_The_1985_Avalon_Hill	The Quest of the Space Beagle
stockade	0	324	Shoot'em Up	d64_Stockade_19xx_WordLight	Stockade
terrortower	0	324	Adventure	d64_Terror_Tower_1984_Uwe_Aldinger_de	Terror Tower
64pejling	0	323	Board Game	64_Pejling_1983_Grana_Software_nl	64 Pejling
alienator	0	323	Shoot'em Up	Alienator_1994_Gasking_Frank	Alienator
arrowbusters	0	323	Arcade	Arrow_Busters_2003_TND_Games_FW	Arrow Busters
atari2	0	323	Shoot'em Up	Atari_II_19xx_Joe_Cannata_de	Atari II
blocktower	0	323	Brain	Blocktower_1987_Wicked_Software	Blocktower
bugbattle	0	323	Shoot'em Up	Bug_Battle_19xx_-	Bug Battle
circuit	0	323	Shoot'em Up	Circuit_1992_Tech_Software	Circuit
commodorecommander	0	323	Shoot'em Up	Commodore_Commander_19xx_-	Commodore Commander
crazyconveyors	0	323	Arcade	Crazy_Conveyors_1983_Bytes_and_Bits	Crazy Conveyors
cruciverba	0	323	Brain	Cruciverba_1985_Gruppo_Editoriale_Jackson_it	Cruciverba
